query_id,city,query_type,target_aspect,target_role,query_text_zh,query_en_target,hotel_id,hotel_name,sentence_id,sentence_text,sentence_aspect,sentence_sentiment,review_id,relevance,aspect_match,polarity_match,notes,pooled_from
q008,Atlanta,focus_and_avoid,quiet_sleep,focus,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta with quiet rooms for good sleep,bd1ba974bf11,Residence Inn Atlanta Midtown/Peachtree at 17th,c2341b15ac8ff554_s005,"But when you think about it, common sense would tell you if a hotel agent delivered items the evening before only that person could reasonably infer you would be sleeping over until the morning....be that as it may the after-care was extremely disappointing and I have stayed in many hotels...",quiet_sleep,negative,c2341b15ac8ff554,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q008,Atlanta,focus_and_avoid,quiet_sleep,focus,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta with quiet rooms for good sleep,e73773333429,The Westin Atlanta Airport,0609af2346dfd6cc_s003,Comfortable bed and quality sleep.,room_facilities,positive,0609af2346dfd6cc,,,,,plain_city_test_rerank
q008,Atlanta,focus_and_avoid,quiet_sleep,focus,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta with quiet rooms for good sleep,72a9d2fbc96c,Georgia Tech Hotel Conference Center,2452c71c77d57902_s000,Wonderful holiday decorations and background Christmas music.,quiet_sleep,positive,2452c71c77d57902,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q008,Atlanta,focus_and_avoid,quiet_sleep,focus,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta with quiet rooms for good sleep,72a9d2fbc96c,Georgia Tech Hotel Conference Center,e22a5ff4dbceef13_s000,this hotel is in a great location.,location_transport,positive,e22a5ff4dbceef13,,,,,plain_city_test_rerank
q008,Atlanta,focus_and_avoid,quiet_sleep,focus,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta with quiet rooms for good sleep,72a9d2fbc96c,Georgia Tech Hotel Conference Center,4f7e030a6132d7b7_s003,Comfortable beds and furniture.,room_facilities,positive,4f7e030a6132d7b7,,,,,plain_city_test_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,bd1ba974bf11,Residence Inn Atlanta Midtown/Peachtree at 17th,6753a5bd8dd814c9_s002,Rooms basic - no real issues other,room_facilities,neutral,6753a5bd8dd814c9,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,bd1ba974bf11,Residence Inn Atlanta Midtown/Peachtree at 17th,877849bcb709f0bd_s000,The hotel is not bad.,general,neutral,877849bcb709f0bd,,,,,plain_city_test_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,72a9d2fbc96c,Georgia Tech Hotel Conference Center,087270e00215eec8_s002,Great facilities for conferences.,room_facilities,positive,087270e00215eec8,,,,,aspect_main_no_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,72a9d2fbc96c,Georgia Tech Hotel Conference Center,4f7e030a6132d7b7_s000,Very clean hotel.,cleanliness,positive,4f7e030a6132d7b7,,,,,plain_city_test_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,bd1ba974bf11,Residence Inn Atlanta Midtown/Peachtree at 17th,ce7f09356d9f6c99_s004,"The hotel was fine, just don't expect a view.",room_facilities,neutral,ce7f09356d9f6c99,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,72a9d2fbc96c,Georgia Tech Hotel Conference Center,e22a5ff4dbceef13_s004,Bed was very comfortable.,room_facilities,positive,e22a5ff4dbceef13,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,bd1ba974bf11,Residence Inn Atlanta Midtown/Peachtree at 17th,459bc6b05cec2cb9_s005,So they gave us a room knowingly had problems.,room_facilities,neutral,459bc6b05cec2cb9,,,,,aspect_main_no_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,e73773333429,The Westin Atlanta Airport,aeecdc107fc6ff26_s001,Room is dated but not dirty.,cleanliness,neutral,aeecdc107fc6ff26,,,,,plain_city_test_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,72a9d2fbc96c,Georgia Tech Hotel Conference Center,35cf9447cc61d45e_s004,The rooms are comfortable and the snacks were good.,room_facilities,positive,35cf9447cc61d45e,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,72a9d2fbc96c,Georgia Tech Hotel Conference Center,e22a5ff4dbceef13_s000,this hotel is in a great location.,location_transport,positive,e22a5ff4dbceef13,,,,,plain_city_test_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,72a9d2fbc96c,Georgia Tech Hotel Conference Center,e22a5ff4dbceef13_s002,Room was very clean and comfortable.,cleanliness,positive,e22a5ff4dbceef13,,,,,plain_city_test_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,bd1ba974bf11,Residence Inn Atlanta Midtown/Peachtree at 17th,588d98086599b735_s005,The rooms were very spacious with a kitchenette.,room_facilities,neutral,588d98086599b735,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q008,Atlanta,focus_and_avoid,room_facilities,avoid,我在Atlanta想住得安静一点，但不要房间设施太差的酒店。,hotel in Atlanta avoiding room or facility problems,e73773333429,The Westin Atlanta Airport,9eb6d3fc17f2c35f_s003,"Large, modern rooms that are well appointed and modern.",room_facilities,positive,9eb6d3fc17f2c35f,,,,,aspect_main_no_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,focus,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago with quiet rooms for good sleep,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,64a198c9f6ff9412_s029,"And after all, a good nights sleep is a BASIC requirement for business travel.",quiet_sleep,positive,64a198c9f6ff9412,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,focus,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago with quiet rooms for good sleep,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,c7eb825cee4c265e_s000,This hotel is in the hospital/UIC district of Chicago.,location_transport,positive,c7eb825cee4c265e,,,,,plain_city_test_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,focus,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago with quiet rooms for good sleep,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,58dc0b366217a240_s020,Please rest assured that your comments have been shared with the team in an effort to improve our overall hotel operations.,quiet_sleep,positive,58dc0b366217a240,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,focus,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago with quiet rooms for good sleep,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,fe0de34f810dcc8e_s010,"All in all, this hotel is a Chicago Gem.",value,positive,fe0de34f810dcc8e,,,,,plain_city_test_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,focus,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago with quiet rooms for good sleep,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,64a198c9f6ff9412_s005,It was late and I ended up sleeping on the Duvet Cover for some padding.,quiet_sleep,neutral,64a198c9f6ff9412,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,focus,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago with quiet rooms for good sleep,7669c6fc99e7,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,60c4e5df8c859e75_s001,The room was nice but not overly roomie.,room_facilities,neutral,60c4e5df8c859e75,,,,,plain_city_test_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,focus,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago with quiet rooms for good sleep,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,223f4a0acd7fe692_s001,Almost has the feel of a boutique hotel.,general,neutral,223f4a0acd7fe692,,,,,plain_city_test_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,focus,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago with quiet rooms for good sleep,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,fe0de34f810dcc8e_s000,This hotel does no disappoint!,value,positive,fe0de34f810dcc8e,,,,,plain_city_test_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,avoid,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago avoiding noise or sleep issues,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,64a198c9f6ff9412_s029,"And after all, a good nights sleep is a BASIC requirement for business travel.",quiet_sleep,positive,64a198c9f6ff9412,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,avoid,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago avoiding noise or sleep issues,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,9506495343631d63_s008,The hotel was clean and very welcoming.,cleanliness,positive,9506495343631d63,,,,,plain_city_test_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,avoid,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago avoiding noise or sleep issues,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,58dc0b366217a240_s020,Please rest assured that your comments have been shared with the team in an effort to improve our overall hotel operations.,quiet_sleep,positive,58dc0b366217a240,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,avoid,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago avoiding noise or sleep issues,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,fe0de34f810dcc8e_s000,This hotel does no disappoint!,value,positive,fe0de34f810dcc8e,,,,,plain_city_test_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,avoid,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago avoiding noise or sleep issues,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,64a198c9f6ff9412_s005,It was late and I ended up sleeping on the Duvet Cover for some padding.,quiet_sleep,neutral,64a198c9f6ff9412,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,avoid,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago avoiding noise or sleep issues,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,c7eb825cee4c265e_s000,This hotel is in the hospital/UIC district of Chicago.,location_transport,positive,c7eb825cee4c265e,,,,,plain_city_test_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,avoid,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago avoiding noise or sleep issues,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,fe0de34f810dcc8e_s013,This hotel will be my place when in Chicago! PS:,general,positive,fe0de34f810dcc8e,,,,,plain_city_test_rerank
q013,Chicago,focus_and_avoid,quiet_sleep,avoid,我在Chicago想住得安静一点，但不要安静睡眠太差的酒店。,hotel in Chicago avoiding noise or sleep issues,79c2d98fa1cb,Chicago Marriott at Medical District/UIC,9bb9606134929856_s005,The hotel has a modern contemporary appearance.,general,positive,9bb9606134929856,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,quiet_sleep,focus,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas with quiet rooms for good sleep,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,e2c6fdca4d0b4650_s003,"The street behind the hotel was a bit noisy but overall, it was a pleasant stay.",quiet_sleep,positive,e2c6fdca4d0b4650,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q018,Dallas,focus_and_avoid,quiet_sleep,focus,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas with quiet rooms for good sleep,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,39e05ab75911b052_s001,"Comfortable bed, clean and quiet room with friendly, attentive staff.",cleanliness,positive,39e05ab75911b052,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,quiet_sleep,focus,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas with quiet rooms for good sleep,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,74253f6620c5c202_s005,"Also, while we only slept 4 hours a morning, the rooms are quiet even though the hotel is next to the expressway.",quiet_sleep,positive,74253f6620c5c202,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q018,Dallas,focus_and_avoid,quiet_sleep,focus,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas with quiet rooms for good sleep,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,a3078932f59ed732_s003,The rooms were adequate.,general,neutral,a3078932f59ed732,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,quiet_sleep,focus,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas with quiet rooms for good sleep,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,5fbcaa8bdef41d53_s001,.hwy noise all night.,quiet_sleep,negative,5fbcaa8bdef41d53,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q018,Dallas,focus_and_avoid,quiet_sleep,focus,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas with quiet rooms for good sleep,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,5fbcaa8bdef41d53_s002,Hotel location central to a lot of things.,location_transport,positive,5fbcaa8bdef41d53,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,quiet_sleep,focus,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas with quiet rooms for good sleep,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,e2c6fdca4d0b4650_s001,"Room was comfortable, and clean.",cleanliness,positive,e2c6fdca4d0b4650,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,quiet_sleep,focus,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas with quiet rooms for good sleep,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,1ba6f1bee9ad83ab_s010,It was very difficult to sleep at night due to the traffic.,quiet_sleep,negative,1ba6f1bee9ad83ab,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q018,Dallas,focus_and_avoid,quiet_sleep,focus,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas with quiet rooms for good sleep,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,e2c6fdca4d0b4650_s000,This hotel is conveniently located in Dallas next to a major freeway and you can get anywhere from here.,location_transport,positive,e2c6fdca4d0b4650,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,quiet_sleep,focus,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas with quiet rooms for good sleep,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,baf2829d2a8301fa_s002,"This property sits right on the Stemmons freeway, which is quite noisy, all the time.",quiet_sleep,negative,baf2829d2a8301fa,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,f5b07d7fd5826db0_s007,Overall a good choice for an overnight stay.,value,positive,f5b07d7fd5826db0,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,a27865b6160ea10b_s002,The hotel itself was really nice as well.,general,positive,a27865b6160ea10b,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,c0ed54302d43d5a9_s002,Luckily the Doubletree hotel was willing to match the price for us!,value,neutral,c0ed54302d43d5a9,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,f5b07d7fd5826db0_s008,The price was reasonable.,value,neutral,f5b07d7fd5826db0,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,5fbcaa8bdef41d53_s002,Hotel location central to a lot of things.,location_transport,positive,5fbcaa8bdef41d53,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,5fbcaa8bdef41d53_s003,Hotel not maintained. Not clean.,cleanliness,negative,5fbcaa8bdef41d53,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,c0ed54302d43d5a9_s000,"I booked a guest for this hotel in October and had a hotel confirmation number - didn't matter - when our guest showed up in January, they told him he had been bumped because another guest was extending their stay at a higher rate.",value,negative,c0ed54302d43d5a9,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,1ba6f1bee9ad83ab_s031,Their hotel ended up being MUCH nicer.,general,positive,1ba6f1bee9ad83ab,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,5fbcaa8bdef41d53_s004,No reinvestment in hotel updates.,value,negative,5fbcaa8bdef41d53,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,d30be52b2a2a,Residence Inn by Marriott Dallas Central Expressway,e2c6fdca4d0b4650_s000,This hotel is conveniently located in Dallas next to a major freeway and you can get anywhere from here.,location_transport,positive,e2c6fdca4d0b4650,,,,,plain_city_test_rerank
q018,Dallas,focus_and_avoid,value,avoid,我在Dallas想住得安静一点，但不要性价比太差的酒店。,hotel in Dallas avoiding poor value for money,85a18ed72b1c,Residence Inn by Marriott Dallas Market Center,7aa75482fc9d5628_s012,It's a good bargain-,value,positive,7aa75482fc9d5628,,,,,aspect_main_no_rerank
q023,Honolulu,focus_and_avoid,quiet_sleep,focus,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu with quiet rooms for good sleep,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,39a1f885561db72a_s001,The hotel was adequate for our needs for one night.,general,positive,39a1f885561db72a,,,,,aspect_main_fallback_rerank;plain_city_test_rerank
q023,Honolulu,focus_and_avoid,quiet_sleep,focus,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu with quiet rooms for good sleep,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,ab99caf32a7c1e4b_s001,The rooms are great.,general,positive,ab99caf32a7c1e4b,,,,,aspect_main_fallback_rerank;plain_city_test_rerank
q023,Honolulu,focus_and_avoid,quiet_sleep,focus,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu with quiet rooms for good sleep,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,fb2dd30b49aae0d0_s000,Good accomodation value.,value,positive,fb2dd30b49aae0d0,,,,,aspect_main_fallback_rerank;plain_city_test_rerank
q023,Honolulu,focus_and_avoid,quiet_sleep,focus,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu with quiet rooms for good sleep,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,62e880c744314ebb_s000,Nice hotel. Staff friendly.,service,positive,62e880c744314ebb,,,,,aspect_main_fallback_rerank;plain_city_test_rerank
q023,Honolulu,focus_and_avoid,quiet_sleep,focus,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu with quiet rooms for good sleep,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,c0bdd786edc92cec_s001,Hotel was clean and well kept and in a great location.,location_transport,positive,c0bdd786edc92cec,,,,,aspect_main_fallback_rerank;plain_city_test_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,06ebb7d7792a3c37_s000,"nice place to stay on a budget, close to Waikiki, cafes and Ala Moana Shopping Center.",location_transport,positive,06ebb7d7792a3c37,,,,,aspect_main_no_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,c0bdd786edc92cec_s001,Hotel was clean and well kept and in a great location.,location_transport,positive,c0bdd786edc92cec,,,,,aspect_main_fallback_rerank;aspect_main_rerank;plain_city_test_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,06ebb7d7792a3c37_s006,"Yes, Ramada Plaza Waikiki is conveniently located near cafes, a rental car company, Oahu's famous Ala Moana Shopping Center and a 20-30 minute walk",location_transport,positive,06ebb7d7792a3c37,,,,,aspect_main_no_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,fb2dd30b49aae0d0_s002,Hotel is on the edge of the resort area.,location_transport,positive,fb2dd30b49aae0d0,,,,,aspect_main_fallback_rerank;aspect_main_rerank;plain_city_test_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,51715f1f263e4378_s000,"Even though this hotel is located (north end of Waikiki) away from the hustle and bustle of central Waikiki, we found this a wonderful spot.",location_transport,positive,51715f1f263e4378,,,,,aspect_main_no_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,9e0364c2789e7a97_s003,Hotel staff were helpful when needed.,service,positive,9e0364c2789e7a97,,,,,plain_city_test_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,a6a173d6f7ef1acd_s000,The location is excellent.,location_transport,positive,a6a173d6f7ef1acd,,,,,aspect_main_fallback_rerank;aspect_main_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,39a1f885561db72a_s001,The hotel was adequate for our needs for one night.,general,positive,39a1f885561db72a,,,,,plain_city_test_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,9ea2cffba7f43366_s000,"My visit to Honolulu was broken in two, and I stayed in the Ramada Plaza for 3 nights on the second leg the first was a week in a more upscale, centrally located hotel, but I far preferred the Ramada.",location_transport,negative,9ea2cffba7f43366,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,a6a173d6f7ef1acd_s001,"close to many restaurants, shopping and 15 minutes from the airport..parking is a little expensive at 25.00 per night.",location_transport,positive,a6a173d6f7ef1acd,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank
q023,Honolulu,focus_and_avoid,location_transport,avoid,我在Honolulu想住得安静一点，但不要位置交通太差的酒店。,hotel in Honolulu avoiding location or transportation issues,9e8bc983cff4,Ramada Plaza By Wyndham Waikiki,62e880c744314ebb_s000,Nice hotel. Staff friendly.,service,positive,62e880c744314ebb,,,,,plain_city_test_rerank
q028,New Orleans,focus_and_avoid,quiet_sleep,focus,我在New Orleans想住得安静一点，但不要卫生干净太差的酒店。,hotel in New Orleans with quiet rooms for good sleep,75334fbbe64c,"St. James Hotel, an Ascend Hotel Collection Member",37724c3ad7c6137e_s004,Both mattresses pillows were very comfortable rooms were quiet.,quiet_sleep,positive,37724c3ad7c6137e,,,,,aspect_main_fallback_rerank;aspect_main_no_rerank;aspect_main_rerank;plain_city_test_rerank
